ID_datospoblacion;Estrato;Distrito;GV Descripción 2;Población;Origen;Zona;Fuente
841;2;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
902;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1079;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1267;4;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1433;2;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1478;3;60464762O;CONVERTIA NOROCCIDENTE;MEDELLIN;SAC;604647;PR
1723;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1823;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2381;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2723;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2749;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604647;PR
2758;2;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2884;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2889;2;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;AD
2933;3;60464762O;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604647;PR
2943;2;60464762O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
103;2;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
165;2;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
257;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
423;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604647;PR
451;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
611;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
670;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
762;2;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
913;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
971;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
1291;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604647;PR
1675;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604647;PR
1889;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2402;3;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2869;2;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
2925;2;60464761O;CONVERTIA BOGOTA;MEDELLIN;SAC;604647;PR
3027;3;60464761O;CONVERTIA NOROCCIDENTE;MEDELLIN;SAC;604647;PR
393;1;6046446GX;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
158;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
320;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
513;4;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
577;3;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
692;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
783;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
854;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1270;3;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1276;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1287;1;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1299;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1395;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1491;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1507;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1610;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1650;3;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1914;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2123;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2246;1;6046446BT;CONVERTIA NOROCCIDENTE;BELLO;VENTAS DIGITALES;604644;PR
2276;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2303;2;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
2338;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2368;2;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
2438;2;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2469;2;6046446BT;CONVERTIA NOROCCIDENTE;BELLO;SAC;604644;PR
2628;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2705;1;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;AD
2792;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2880;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
3109;3;6046446BT;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
3238;3;6046446BT;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
22;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
246;4;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
254;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
318;2;6046446BM;CONVERTIA NOROCCIDENTE;BELLO;SAC;604644;PR
340;1;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
368;1;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
454;4;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
570;3;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
614;3;6046446BM;CONVERTIA NOROCCIDENTE;BELLO;SAC;604644;PR
751;3;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
790;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
812;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
873;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1107;4;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1370;3;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1439;2;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1594;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
1748;2;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
1898;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2026;3;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
2045;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2080;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2090;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2121;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2344;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;AD
2468;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2504;4;6046446BM;CONVERTIA BOGOTA;BELLO;VENTAS DIGITALES;604644;PR
2547;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2563;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2612;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2721;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2756;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2771;4;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2830;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
2843;2;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
3002;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;AD
3048;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
3061;1;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
3170;3;6046446BM;CONVERTIA BOGOTA;BELLO;SAC;604644;PR
75;4;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
274;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
280;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
346;3;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
478;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
1130;3;6046436MS;CONVERTIA BOGOTA;SABANETA;VENTAS DIGITALES;604643;PR
1403;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
1475;2;6046436MS;CONVERTIA BOGOTA;SABANETA;VENTAS DIGITALES;604643;PR
1486;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
1490;4;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
1886;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
2024;3;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
2224;1;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
2458;3;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
2578;5;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
3146;2;6046436MS;CONVERTIA BOGOTA;SABANETA;SAC;604643;PR
87;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;AD
236;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
279;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
352;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
461;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;VENTAS DIGITALES;604643;PR
601;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;VENTAS DIGITALES;604643;PR
652;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
668;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
764;1;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
847;2;6046436IN;CONVERTIA BOGOTA;MEDELLIN;SAC;604643;PR
1020;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;VENTAS DIGITALES;604643;PR
1168;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1313;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1321;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1600;4;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1672;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1695;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1814;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1819;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1841;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1864;1;6046436IN;CONVERTIA BOGOTA;ITAGUI;VENTAS DIGITALES;604643;AD
1867;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
1944;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
2047;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
2778;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
3003;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
3022;2;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
3206;3;6046436IN;CONVERTIA BOGOTA;ITAGUI;SAC;604643;PR
96;6;6046436EN;CONVERTIA NOROCCIDENTE;ENVIGADO;SAC;604643;PR
255;3;6046436EN;CONVERTIA NOROCCIDENTE;ENVIGADO;SAC;604643;PR
396;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
437;1;6046436EN;CONVERTIA BOGOTA;ENVIGADO;VENTAS DIGITALES;604643;PR
459;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
553;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
703;2;6046436EN;CONVERTIA NOROCCIDENTE;ENVIGADO;SAC;604643;PR
725;5;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
818;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
880;6;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1092;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;VENTAS DIGITALES;604643;PR
1188;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1198;2;6046436EN;CONVERTIA NOROCCIDENTE;ENVIGADO;SAC;604643;PR
1284;5;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1317;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1409;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1482;6;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1518;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1632;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1764;5;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
1828;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2098;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2120;6;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2385;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2527;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2631;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2667;3;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
2745;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
3074;4;6046436EN;CONVERTIA BOGOTA;ENVIGADO;VENTAS DIGITALES;604643;PR
3081;5;6046436EN;CONVERTIA BOGOTA;ENVIGADO;SAC;604643;PR
3243;2;6046436EN;CONVERTIA BOGOTA;ENVIGADO;VENTAS DIGITALES;604643;PR
84;1;6026236U3;CONVERTIA BOGOTA;CIRCASIA;SAC;602623;PR
155;1;6026236U3;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
1305;2;6026236U3;CONVERTIA BOGOTA;ARMENIA;VENTAS DIGITALES;602623;PR
2831;3;6026236U3;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
3077;4;6026236U3;CONVERTIA NOROCCIDENTE;ARMENIA;SAC;602623;PR
386;5;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
1095;2;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
1536;3;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2107;4;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2281;1;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2641;5;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2893;3;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
3143;3;6026236U2;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
151;5;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
500;2;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
1832;1;6026236U1;CONVERTIA BOGOTA;LA TEBAIDA;SAC;602623;PR
2351;4;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2510;4;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2558;3;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;AD
2579;3;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2610;2;6026236U1;CONVERTIA BOGOTA;LA TEBAIDA;SAC;602623;PR
2690;1;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;AD
2990;4;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
3012;2;6026236U1;CONVERTIA BOGOTA;QUIMBAYA;SAC;602623;PR
3162;2;6026236U1;CONVERTIA BOGOTA;LA TEBAIDA;SAC;602623;PR
3218;2;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
3258;4;6026236U1;CONVERTIA BOGOTA;ARMENIA;SAC;602623;PR
2791;1;60262362W;CONVERTIA BOGOTA;QUIMBAYA;VENTAS DIGITALES;602623;PR
530;4;6026226R1;CONVERTIA BOGOTA;SANTA ROSA DE CABAL;SAC;602622;PR
2391;2;6026226R1;CONVERTIA BOGOTA;SANTA ROSA DE CABAL;SAC;602622;PR
948;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1324;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1677;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;VENTAS DIGITALES;602622;PR
2364;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2573;2;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2642;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;VENTAS DIGITALES;602622;PR
2786;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
3005;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
3099;3;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
3193;1;6026226Q2;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
317;5;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
442;3;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1144;3;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1280;3;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1456;4;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1466;2;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1815;1;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2456;3;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2530;1;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2535;3;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
2946;4;6026226Q1;CONVERTIA BOGOTA;DOSQUEBRADAS;SAC;602622;PR
1417;1;6026226P6;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1739;2;6026226P6;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
602;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
717;3;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
872;2;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1141;3;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1192;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2012;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2078;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2310;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2418;3;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2575;6;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2601;3;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2988;4;6026226P4;CONVERTIA NOROCCIDENTE;PEREIRA;SAC;602622;PR
3006;4;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
3052;6;6026226P4;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
283;4;6026226P3;CONVERTIA BOGOTA;PEREIRA;VENTAS DIGITALES;602622;PR
684;2;6026226P3;CONVERTIA BOGOTA;PEREIRA;VENTAS DIGITALES;602622;PR
1099;2;6026226P3;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1415;2;6026226P3;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2463;2;6026226P3;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
304;4;6026226P2;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
415;5;6026226P2;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1643;5;6026226P2;CONVERTIA BOGOTA;PEREIRA;VENTAS DIGITALES;602622;PR
1913;4;6026226P2;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
2283;2;6026226P2;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
1606;4;6026226P1;CONVERTIA BOGOTA;PEREIRA;VENTAS DIGITALES;602622;PR
3001;3;6026226P1;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
3232;4;6026226P1;CONVERTIA BOGOTA;PEREIRA;SAC;602622;PR
5;1;6026226IB;CONVERTIA BOGOTA;LA CELIA;SAC;602622;PR
2587;1;6026216VZ;CONVERTIA BOGOTA;VILLAMARIA;SAC;602621;PR
856;2;6026216VM;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
1581;3;6026216VM;CONVERTIA BOGOTA;VILLAMARIA;SAC;602621;PR
2392;3;6026216VM;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2483;6;6026216VM;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2623;5;6026216VM;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2845;2;6026216VM;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2967;3;6026216VM;CONVERTIA BOGOTA;VILLAMARIA;SAC;602621;PR
2643;4;6026216R2;CONVERTIA BOGOTA;CHINCHINA;VENTAS DIGITALES;602621;PR
770;3;6026216M3;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2013;3;6026216M3;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
3240;3;6026216M3;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
371;5;6026216M2;CONVERTIA BOGOTA;MANIZALES;VENTAS DIGITALES;602621;PR
512;3;6026216M2;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
936;6;6026216M2;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
3195;6;6026216M2;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
406;2;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
610;1;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
737;3;6026216M1;CONVERTIA BOGOTA;MANIZALES;VENTAS DIGITALES;602621;PR
820;2;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
1936;3;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2415;3;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2542;4;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
3113;3;6026216M1;CONVERTIA BOGOTA;MANIZALES;SAC;602621;PR
2119;2;6026216EX;CONVERTIA BOGOTA;NEIRA;SAC;602621;PR
806;2;60262162S;CONVERTIA BOGOTA;SANTA ROSA DE CABAL;SAC;602621;PR
1044;2;60262162L;CONVERTIA BOGOTA;LA DORADA;SAC;602621;PR
38;2;6,05E+10;CONVERTIA NOROCCIDENTE;MEDELLIN;SAC;604644;PR
515;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
830;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
951;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1102;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1447;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1453;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1492;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1572;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1837;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1879;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1962;2;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2042;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2525;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2655;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2692;3;6,05E+10;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
76;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
167;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
690;3;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
899;3;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1071;3;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604644;PR
1635;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1755;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1940;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
1977;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2431;3;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2719;3;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
2885;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;SAC;604644;PR
3037;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604644;PR
3120;2;6,05E+09;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;604644;PR
73;2;6,05E+08;CONVERTIA BOGOTA;MEDELLIN;SAC;604645;PR
251;2;6,05E+08;CONVERTIA NOROCCIDENTE;MEDELLIN;SAC;604645;PR
588;3;6,05E+08;CONVERTIA BOGOTA;MEDELLIN;SAC;604645;PR
682;2;6,05E+08;CONVERTIA BOGOTA;MEDELLIN;SAC;604645;PR
698;3;6,05E+08;CONVERTIA BOGOTA;MEDELLIN;SAC;604645;PR
